type: 1  ;;; serialno: 12  ;;; thread_id: 1453  ;;; process_id: 1453  ;;; thread_name: "xrdp"  ;;; syscall_name: "bind"  ;;; syscall_param: "8<UNIX:[38427]>, {sa_family=AF_LOCAL, sun_path="/tmp/.xrdp/xrdp-9CZDUD/xrdp_000005ad_process_self_term_event_00000003_9d2afe30"}, 110"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4072  ;;; thread_id: 2018  ;;; process_id: 2018  ;;; thread_name: "cpp"  ;;; syscall_name: "vfork"  ;;; syscall_param: "None"  ;;; syscall_ret_val: 2019  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4073  ;;; thread_id: 2019  ;;; process_id: 2019  ;;; thread_name: "cpp"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/lib/gcc/x86_64-linux-gnu/5/cc1", ["/usr/lib/gcc/x86_64-linux-gnu/5/cc1", "-E", "-quiet", "-P", "-imultiarch", "x86_64-linux-gnu", "-D", "HOST=elwin-virtual-machine", "-D", "SERVERHOST=elwin-virtual-machine", "-D", "SRVR_elwin_virtual_machine", "-D", "DISPLAY_NUM=10", "-D", "CLIENTHOST=elwin-virtual-machine", "-D", "CLNT_elwin_virtual_machine", "-D", "VERSION=11", "-D", "REVISION=0", "-D", "VENDOR=The XFree86 Project, Inc", "-D", "VNDR_The_XFree86_Project__Inc", "-D", "RELEASE=40300000", "-D", "NUM_SCREENS=1", "-D", "EXT_X_Resource", "-D", "EXT_RANDR", "-D", "EXT_SGI_GLX", "-D", "EXT_GLX", "-D", "EXT_XFree86_Bigfont", "-D", "EXT_FontCache", "-D", "EXT_TOG_CUP", "-D", "EXT_SECURITY", "-D", "EXT_XC_APPGROUP", "-D", "EXT_DOUBLE_BUFFER", "-D", "EXT_LBX", "-D", "EXT_RECORD", "-D", "EXT_XC_MISC", "-D", "EXT_SYNC", "-D", "EXT_XVideo", "-D", "EXT_MIT_SCREEN_SAVER", "-D", "EXT_DEC_XTRAP", "-D", "EXT_VNC_EXTENSION", "-D", "EXT_MIT_SUNDRY_NONSTANDARD", "-D", "EXT_BIG_REQUESTS", "-D", "EXT_XTEST", "-D", "EXT_Extended_Visual_Information", "-D", "EXT_MIT_SHM", "-D", "EXT_SHAPE", "-D", "SCREEN_NUM=0", "-D", "WIDTH=1920", "-D", "HEIGHT=1080", "-D", "X_RESOLUTION=3780", "-D", "Y_RESOLUTION=3776", "-D", "PLANES=24", "-D", "BITS_PER_RGB=8", "-D", "CLASS=TrueColor", "-D", "CLASS_TrueColor=36", "-D", "COLOR", "-D", "CLASS_TrueColor_24=36", "-D", "CLASS_DirectColor_24=40", "/etc/X11/Xresources/x11-common", "-mtune=generic", "-march=x86-64", "-fstack-protector-strong", "-Wformat", "-Wformat-security"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin", "COLLECT_GCC=/usr/bin/cpp", "COLLECT_GCC_OPTIONS='-E' '-P' '-D' 'HOST=elwin-virtual-machine' '-D' 'SERVERHOST=elwin-virtual-machine' '-D' 'SRVR_elwin_virtual_machine' '-D' 'DISPLAY_NUM=10' '-D' 'CLIENTHOST=elwin-virtual-machine' "...]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4303  ;;; thread_id: 2019  ;;; process_id: 2019  ;;; thread_name: "cc1"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4331  ;;; thread_id: 2018  ;;; process_id: 2018  ;;; thread_name: "cpp"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4335  ;;; thread_id: 2017  ;;; process_id: 2017  ;;; thread_name: "sh"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4355  ;;; thread_id: 2012  ;;; process_id: 2012  ;;; thread_name: "xrdb"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4387  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2020  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4398  ;;; thread_id: 2020  ;;; process_id: 2020  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/bin/id", ["id", "-un"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4487  ;;; thread_id: 2020  ;;; process_id: 2020  ;;; thread_name: "id"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[41211]>, {sa_family=AF_LOCAL, sun_path="/var/run/nscd/socket"}, 110"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "ENOENT"  ;;; error_info: "No such file or directory"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4490  ;;; thread_id: 2020  ;;; process_id: 2020  ;;; thread_name: "id"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[41212]>, {sa_family=AF_LOCAL, sun_path="/var/run/nscd/socket"}, 110"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "ENOENT"  ;;; error_info: "No such file or directory"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4558  ;;; thread_id: 2020  ;;; process_id: 2020  ;;; thread_name: "id"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4563  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2021  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4568  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/bin/xhost", ["xhost", "+si:localuser:elwin"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4653  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[40368]>, {sa_family=AF_LOCAL, sun_path=@"/tmp/.X11-unix/X10"}, 21"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "ECONNREFUSED"  ;;; error_info: "Connection refused"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4656  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[40369]>, {sa_family=AF_LOCAL, sun_path="/tmp/.X11-unix/X10"}, 110"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4831  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "X Error of failed request:  BadValue (integer parameter out of range for operation)\n  ", 86"  ;;; syscall_ret_val: 86  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4832  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "Major opcode of failed request:  109", 36"  ;;; syscall_ret_val: 36  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4833  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, " (X_ChangeHosts)", 16"  ;;; syscall_ret_val: 16  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4834  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "\n  ", 3"  ;;; syscall_ret_val: 3  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4835  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "Value in failed request:  0x5", 29"  ;;; syscall_ret_val: 29  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4836  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "\n  ", 3"  ;;; syscall_ret_val: 3  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4837  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "Serial number of failed request:  6", 35"  ;;; syscall_ret_val: 35  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4838  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "\n  ", 3"  ;;; syscall_ret_val: 3  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4839  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "Current serial number in output stream:  8", 42"  ;;; syscall_ret_val: 42  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4840  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "\n", 1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4848  ;;; thread_id: 2021  ;;; process_id: 2021  ;;; thread_name: "xhost"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4888  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2026  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4898  ;;; thread_id: 2026  ;;; process_id: 2026  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2027  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4905  ;;; thread_id: 2027  ;;; process_id: 2027  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/bin/readlink", ["readlink", "/etc/alternatives/x-session-manager"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4956  ;;; thread_id: 2027  ;;; process_id: 2027  ;;; thread_name: "readlink"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 4963  ;;; thread_id: 2026  ;;; process_id: 2026  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/bin/basename", ["basename", "/usr/bin/gnome-session"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5000  ;;; thread_id: 2026  ;;; process_id: 2026  ;;; thread_name: "basename"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5018  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2028  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5029  ;;; thread_id: 2028  ;;; process_id: 2028  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/bin/id", ["id", "-un"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin", "XDG_DATA_DIRS=/usr/share/gnome:/usr/local/share/:/usr/share/"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5114  ;;; thread_id: 2028  ;;; process_id: 2028  ;;; thread_name: "id"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[41355]>, {sa_family=AF_LOCAL, sun_path="/var/run/nscd/socket"}, 110"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "ENOENT"  ;;; error_info: "No such file or directory"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5117  ;;; thread_id: 2028  ;;; process_id: 2028  ;;; thread_name: "id"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[41356]>, {sa_family=AF_LOCAL, sun_path="/var/run/nscd/socket"}, 110"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "ENOENT"  ;;; error_info: "No such file or directory"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5185  ;;; thread_id: 2028  ;;; process_id: 2028  ;;; thread_name: "id"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5196  ;;; thread_id: 1998  ;;; process_id: 1998  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "clone"  ;;; syscall_param: "child_stack=0, flags=CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID|SIGCHLD, child_tidptr=0x7f08df0ea9d0"  ;;; syscall_ret_val: 2029  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5201  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "startwm.sh"  ;;; syscall_name: "execve"  ;;; syscall_param: ""/usr/bin/xhost", ["xhost", "+si:localuser:elwin"], ["USER=elwin", "HOME=/home/elwin", "XDG_SESSION_ID=c2", "PATH=/bin:/usr/bin:/usr/X11R6/bin:/usr/local/bin", "XDG_RUNTIME_DIR=/run/user/1000", "DISPLAY=:10.0", "LANG=en_US.UTF-8", "UID=1000", "SHELL=/bin/bash", "PWD=/home/elwin", "XDG_DATA_DIRS=/usr/share/gnome:/usr/local/share/:/usr/share/"]"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5286  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[40460]>, {sa_family=AF_LOCAL, sun_path=@"/tmp/.X11-unix/X10"}, 21"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "ECONNREFUSED"  ;;; error_info: "Connection refused"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5289  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "connect"  ;;; syscall_param: "8<UNIX:[40461]>, {sa_family=AF_LOCAL, sun_path="/tmp/.X11-unix/X10"}, 110"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5465  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "X Error of failed request:  BadValue (integer parameter out of range for operation)\n  ", 86"  ;;; syscall_ret_val: 86  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5466  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "Major opcode of failed request:  109", 36"  ;;; syscall_ret_val: 36  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5467  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, " (X_ChangeHosts)", 16"  ;;; syscall_ret_val: 16  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5468  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "\n  ", 3"  ;;; syscall_ret_val: 3  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5469  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "Value in failed request:  0x5", 29"  ;;; syscall_ret_val: 29  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5470  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "\n  ", 3"  ;;; syscall_ret_val: 3  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5471  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "Serial number of failed request:  6", 35"  ;;; syscall_ret_val: 35  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5472  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "\n  ", 3"  ;;; syscall_ret_val: 3  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5473  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "Current serial number in output stream:  8", 42"  ;;; syscall_ret_val: 42  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5474  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "write"  ;;; syscall_param: "2</home/elwin/.xsession-errors>, "\n", 1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
type: 1  ;;; serialno: 5480  ;;; thread_id: 2029  ;;; process_id: 2029  ;;; thread_name: "xhost"  ;;; syscall_name: "exit_group"  ;;; syscall_param: "0"  ;;; syscall_ret_val: ?  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; plus_exit_info: "None"
