type: 4  ;;; serialno: 1  ;;; thread_id: 27894  ;;; thread_name: "dconf worker"  ;;; syscall_name: "restart_syscall"  ;;; syscall_param: "None"  ;;; syscall_ret_val: "None"  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1235  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1236  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1237  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1238  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1239  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1240  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1241  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"\2\30\4\0\370\0 \1\0@\0\0\0\0\0\0", 16}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 16  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1242  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1243  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1244  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1245  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"(\30\4\0\36\0 \1%\2\0\0\0\0\0\0", 16}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 16  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1246  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1247  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\1\1\210\370\0\0\0\0\1\1\0\1\0\0\346\2\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1248  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfaa8f0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1249  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1250  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"5\30\4\0Y\337 \1\36\0 \1\30\0\30\0007\0\7\0Z\337 \1Y\337 \1\0\5\1\0\1\0\0\0P\0 \1\0\0\0\0;\3\5\0Z\337"..., 912}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 912  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1251  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2c0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1252  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1253  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1254  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1255  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1256  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1257  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 481"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1258  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\6\0\257\370\n\332+\6%\2\0\0\370\0 \1\0\0\0\0@\0\335\2>\0002\1\0\0\1\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1259  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2f0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1260  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1261  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 499"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1262  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\4\1\257\370b\332+\6%\2\0\0\370\0 \1\0\0\0\0@\0\335\2>\0002\1\0\0\1\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1263  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2f0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1264  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1265  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"\22\0\7\0\370\0 \1>\1\0\0\6\0\0\0 \0\7\0\1\0\0\0b\332+\6", 28}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 28  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1266  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\34\0\260\370\370\0 \1>\1\0\0h\332+\6\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1267  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1268  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1269  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab1f0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1270  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1271  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 507"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1272  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\5\1\260\370\361\332+\6%\2\0\0\370\0 \1\0\0\0\0@\0\335\2>\0002\1\0\1\1\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1273  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2f0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1274  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "write"  ;;; syscall_param: "4<anon_inode:[eventfd]>, "\1\0\0\0\0\0\0\0", 8"  ;;; syscall_ret_val: 8  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1275  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1276  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"\2\0\4\0\36\0 \1\1\0\0\0\0\0\0\0\2\0\4\0o\0 \1\1\0\0\0\0\0\0\0\2\0\4\0U\0 \1\1\0\0\0\0\0\0\0\n\337"..., 156}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 156  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1277  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\22\0\264\370\370\0 \1\370\0 \1\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\22\0\264\370%\2\0\0\370\0 \1\0\0\0\0\0\0"..., 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 160  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1278  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfa9f60, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1279  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "write"  ;;; syscall_param: "4<anon_inode:[eventfd]>, "\1\0\0\0\0\0\0\0", 8"  ;;; syscall_ret_val: 8  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1280  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1281  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"+\0\1\0 \0\2\0\0\0\0\0", 12}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 12  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1282  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\1\2\272\370\0\0\0\0\4\0\340\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1283  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfa9f70, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1284  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1285  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"\4\0\2\0N\337 \1+\0\1\0", 12}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 12  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1286  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1287  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\22\0\274\370N\337 \1N\337 \1\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\22\0\274\370%\2\0\0N\337 \1\0\0\0\0\0\0"..., 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 544  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1288  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfaacb0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
